,District,Price,Tel,combined_bs,cooking_space,dist,floor,house_type,lat,link,living_space,lon,metro_station,metro_time,new,rooms,separate_bs,total_floors,total_space,walk,metro_time_non,total_floors_non,living_space_non,cooking_space_non
1451,2,9269000,0,1,18.4,12.3922785934,4,монолитный,55.889114,150002554,27.8,37.591081,Бибирево,7.0,1,2.0,0,15.0,59.8,1.0,0,0,0,0
1452,2,8000000,1,0,7.0,17.8682759584,4,панельныйдом,55.935813,150713659,40.0,37.550935,Алтуфьево,10.0,0,3.0,1,9.0,54.0,0.0,0,0,0,0
1453,2,8500000,1,0,6.0,9.91707690835,7,панельныйдом,55.866172,150401796,34.0,37.614419,Отрадное,9.0,0,3.0,1,9.0,53.0,0.0,0,0,0,0
1454,2,8500000,1,0,10.0,14.8152546885,10,Else,55.883176,149666046,41.0,37.707503,Нет,11.065747614,0,3.0,1,14.0,65.0,0.0,1,0,0,0
1455,2,8500000,1,0,6.6,9.6518633899,12,Else,55.862767,149552576,45.2,37.611563,Отрадное,7.0,0,3.0,1,12.0,63.0,1.0,0,0,0,0
1456,2,8500000,1,0,10.2,12.5689098638,8,панельныйдом,55.89034,148219723,33.5,37.58879,Алтуфьево,10.0,0,2.0,1,22.0,58.0,0.0,0,0,0,0
1457,2,8500000,0,0,13.0,17.342570255,5,панельныйдом,55.921682,150108766,34.0,37.540452,Нет,11.065747614,0,2.0,1,17.0,60.3,0.0,1,0,0,0
1458,2,8500000,0,0,8.5,12.0769905317,11,панельныйдом,55.890108,148315193,30.5,37.609002,Бибирево,10.0,0,2.0,1,12.0,52.3,1.0,0,0,0,0
1459,2,8500000,1,0,10.0,12.0071036881,22,панельныйдом,55.881227,150441476,35.1,37.583373,Бибирево,20.0,0,2.0,1,22.0,61.3,1.0,0,0,0,0
1460,2,8500000,0,0,8.5,12.1276729427,11,Else,55.884716,148629835,30.0,37.587883,Бибирево,16.0,0,2.0,1,12.0,53.0,1.0,0,0,0,0
1461,2,8500000,1,0,9.0,9.75045558718,6,панельныйдом,55.86303,150647746,31.0,37.606954,Отрадное,3.0,0,2.0,1,17.0,50.0,1.0,0,0,0,0
1462,2,8505540,0,1,13.4,11.3452411815,4,Else,55.861503,149519487,19.5,37.678348,Нет,11.065747614,1,1.0,0,16.0,49.7,0.0,1,0,0,0
1463,2,8560370,0,1,11.2,8.52181310453,11,монолитный,55.850616,149047494,29.7,37.618053,Ботанический сад,10.0,1,2.0,0,18.0,53.2,1.0,0,0,0,0
1464,2,8561804,0,1,11.2,8.52181310453,7,монолитный,55.850616,146998411,29.7,37.618053,Ботанический сад,10.0,1,2.0,0,18.0,53.1,1.0,0,0,0,0
1465,2,8572400,0,0,9.01186393805,9.69174910417,11,Else,55.848943,150602160,28.4114849481,37.578073,Нет,11.065747614,1,2.0,0,18.0,58.0,0.0,1,0,1,1
1466,2,8572400,0,0,9.01186393805,9.69174910417,12,Else,55.848943,150530125,28.4114849481,37.578073,Нет,11.065747614,1,2.0,0,18.0,58.0,0.0,1,0,1,1
1467,2,8588886,0,0,9.01186393805,9.69174910417,13,Else,55.848943,150602314,28.4114849481,37.578073,Нет,11.065747614,1,3.0,0,16.0,58.1,0.0,1,0,1,1
1468,2,8588886,0,0,9.01186393805,9.69174910417,11,Else,55.848943,150602306,28.4114849481,37.578073,Нет,11.065747614,1,3.0,0,16.0,58.1,0.0,1,0,1,1
1469,2,8588886,0,0,9.01186393805,9.69174910417,9,Else,55.848943,149835956,28.4114849481,37.578073,Нет,11.065747614,1,3.0,0,16.0,58.1,0.0,1,0,1,1
1470,2,8600000,1,0,8.5,10.3411995853,7,панельныйдом,55.868698,145170049,41.0,37.642025,Бабушкинская,12.0,0,3.0,1,9.0,63.0,0.0,0,0,0,0
1471,2,8600000,1,0,6.6,12.9917885007,10,панельныйдом,55.896307,142091570,45.0,37.591431,Алтуфьево,6.0,0,3.0,1,12.0,62.7,1.0,0,0,0,0
1472,2,8600000,1,0,9.0,9.7165104676,7,панельныйдом,55.862035,149382754,32.0,37.604457,Отрадное,1.0,0,2.0,1,14.0,54.0,1.0,0,0,0,0
1473,2,8600000,0,0,9.0,9.79697538034,3,панельныйдом,55.853496,148507095,31.0,37.582745,Владыкино,11.0,0,2.0,0,12.0,53.0,1.0,0,0,0,0
1474,2,8600000,1,0,8.4,14.6143069763,16,панельныйдом,55.88615,149510780,30.9,37.701646,Бабушкинская,10.0,0,2.0,0,17.0,51.8,0.0,0,0,0,0
1475,2,8600000,1,0,6.0,12.21196865,9,Else,55.890133,150217525,44.0,37.601331,Бибирево,10.0,0,3.0,1,9.0,60.0,1.0,0,0,0,0
1476,2,8605170,0,1,20.6,8.52181310453,5,монолитный,55.850616,149047216,22.1,37.618053,Ботанический сад,10.0,1,2.0,0,18.0,54.8,1.0,0,0,0,0
1477,2,8636690,0,0,9.01186393805,9.69174910417,20,Else,55.848943,149835844,28.4114849481,37.578073,Нет,11.065747614,1,1.0,0,20.0,49.1,0.0,1,0,1,1
1478,2,5845000,0,1,7.0,10.4113198196,8,панельныйдом,55.871945,149937932,21.0,37.615919,Отрадное,12.0,0,1.0,0,9.0,36.0,1.0,0,0,0,0
1479,2,15571710,0,1,12.0,4.46129394948,5,монолитный,55.800473,149269168,41.0,37.638054,Алексеевская,12.0,1,2.0,0,8.0,69.3,0.0,0,0,0,0
1480,2,3224000,0,1,6.0,11.4281165827,19,монолитный,55.879981,150589406,12.0,37.597562,Бибирево,8.0,1,1.0,0,20.0,24.8,0.0,0,0,0,0
1481,2,9300000,0,1,5.0,7.2605132172,8,кирпичный,55.82268,150638404,32.0,37.658221,ВДНХ,10.0,0,2.0,0,8.0,44.0,1.0,0,0,0,0
1482,2,9300000,1,0,6.5,10.0193854319,7,панельныйдом,55.858402,149033672,45.1,37.586356,Отрадное,10.0,0,3.0,1,12.0,63.0,1.0,0,0,0,0
1483,2,9300000,1,0,8.0,12.242088323,9,Else,55.889492,51067573,46.0,37.597612,Бибирево,11.0,0,3.0,1,12.0,65.0,1.0,0,0,0,0
1484,2,9300000,1,0,8.0,11.4589153125,3,сталинский,55.867945,22106042,36.0,37.671885,Бабушкинская,6.0,0,2.0,1,4.0,54.8,1.0,0,0,0,0
1485,2,9300000,1,0,8.0,7.14092340038,3,кирпичный,55.818387,47258682,35.0,37.583086,Тимирязевская,6.0,0,2.0,1,5.0,57.0,1.0,0,0,0,0
1486,2,9300000,1,0,6.0,12.6111393502,4,Else,55.887099,150191280,43.1,37.663979,Медведково,3.0,0,3.0,1,9.0,58.5,1.0,0,0,0,0
1487,2,9300000,0,0,9.0,11.1407801507,7,панельныйдом,55.868425,150336705,31.6,37.664851,Бабушкинская,2.0,0,2.0,1,12.0,52.0,1.0,0,0,0,0
1488,2,9300000,1,0,11.0,17.5380704938,5,панельныйдом,55.927937,150676038,30.0,37.545438,Алтуфьево,10.0,0,2.0,1,17.0,56.0,0.0,0,0,0,0
1489,2,9300000,0,0,6.0,5.89621695683,7,панельныйдом,55.810086,150567642,43.0,37.651053,Алексеевская,6.0,0,3.0,2,9.0,60.0,1.0,0,0,0,0
1490,2,9340763,0,1,11.1,8.46557608279,13,монолитный,55.848134,150131541,17.9,37.637506,Ботанический сад,1.0,1,1.0,0,15.0,42.4,1.0,0,0,0,0
1491,2,9350000,0,0,10.2,10.6030209306,14,панельныйдом,55.874294,149712884,30.7,37.625837,Бабушкинская,5.0,0,2.0,0,17.0,51.8,0.0,0,0,0,0
1492,2,9352530,0,0,9.01186393805,9.69174910417,4,Else,55.848943,149835986,28.4114849481,37.578073,Нет,11.065747614,1,2.0,0,20.0,60.3,0.0,1,0,1,1
1493,2,9368360,0,0,9.01186393805,9.69174910417,7,Else,55.848943,150602326,28.4114849481,37.578073,Нет,11.065747614,1,2.0,0,20.0,59.9,0.0,1,0,1,1
1494,2,9391488,0,0,9.01186393805,9.69174910417,8,Else,55.848943,150602299,28.4114849481,37.578073,Нет,11.065747614,1,3.0,0,16.0,59.2,0.0,1,0,1,1
1495,2,9398310,0,0,9.01186393805,9.69174910417,9,Else,55.848943,150602327,28.4114849481,37.578073,Нет,11.065747614,1,2.0,0,20.0,59.9,0.0,1,0,1,1
1496,2,9399000,0,1,30.1,12.3061392215,8,монолитный,55.870925,150002558,11.1,37.682736,Бабушкинская,10.0,1,1.0,0,11.0,48.2,1.0,0,0,0,0
1497,2,9400000,1,0,11.1,10.1095040862,4,Else,55.865879,150447767,28.4,37.601834,Отрадное,4.0,0,2.0,1,15.0,50.0,1.0,0,0,0,0
1498,2,9400000,0,0,9.01186393805,5.62788766378,4,монолитный,55.804066,149611339,51.0,37.590659,Дмитровская,10.0,1,2.0,1,20.0,51.0,0.0,0,0,0,1
1499,2,9409244,0,1,20.6,8.52181310453,8,монолитный,55.850616,149047169,22.1,37.618053,Ботанический сад,10.0,1,2.0,0,18.0,58.4,1.0,0,0,0,0
1500,2,9414850,0,1,19.6,8.52181310453,2,монолитный,55.850616,149096638,23.0,37.618053,Ботанический сад,10.0,1,2.0,0,18.0,62.4,1.0,0,0,0,0
1501,2,9430600,0,0,9.01186393805,9.69174910417,2,Else,55.848943,150495943,28.4114849481,37.578073,Нет,11.065747614,1,2.0,0,20.0,61.0,0.0,1,0,1,1
1502,2,9440240,0,0,9.01186393805,9.69174910417,19,Else,55.848943,150602340,28.4114849481,37.578073,Нет,11.065747614,1,2.0,0,20.0,60.0,0.0,1,0,1,1
1503,2,9450000,1,0,10.0,11.9273408283,10,панельныйдом,55.885711,148246927,31.0,37.6471,Медведково,7.0,0,2.0,1,12.0,54.0,0.0,0,0,0,0
1504,2,9458526,0,0,9.01186393805,9.69174910417,4,Else,55.848943,149835779,28.4114849481,37.578073,Нет,11.065747614,1,3.0,0,20.0,65.0,0.0,1,0,1,1
1505,2,9460500,0,0,9.01186393805,9.69174910417,20,Else,55.848943,150530133,28.4114849481,37.578073,Нет,11.065747614,1,1.0,0,20.0,59.6,0.0,1,0,1,1
1506,3,7500000,0,0,6.3,12.5615420976,10,блочный,55.794988,150266630,23.5,37.730302,Преображенская площадь,16.0,0,2.0,1,12.0,38.5,1.0,0,0,0,0
1507,3,9043710,0,0,11.6,12.9287896642,3,монолитный,55.759818,150685422,30.7,37.738273,Шоссе Энтузиастов,10.0,1,2.0,2,32.0,58.6,1.0,0,0,0,0
1508,3,14257458,0,1,12.5,10.6316923086,5,кирпично-монолитный,55.82024,148356553,28.6,37.702041,Черкизовская,46.0,1,1.0,0,12.0,45.9,1.0,0,0,0,0
1509,3,3100000,1,1,2.0,11.7661524375,5,кирпичный,55.766734,150692460,9.0,37.727427,Семеновская,15.0,0,1.0,0,5.0,13.0,1.0,0,0,0,0
1510,3,3300000,1,1,1.0,20.3589617951,3,кирпичный,55.807107,148985302,9.0,37.800299,Щелковская,5.0,0,1.0,0,5.0,13.3,1.0,0,0,0,0
1511,3,3500000,0,1,7.0,22.0489956627,1,панельныйдом,55.741835,149006586,24.0,37.820151,Новогиреево,18.0,0,2.0,0,14.0,38.2,1.0,0,0,0,0
1512,3,3600000,0,1,9.01186393805,19.5976987746,1,кирпичный,55.724738,24503572,14.0,37.796813,Рязанский проспект,10.0,0,1.0,0,3.0,16.0,0.0,0,0,0,1
1513,3,3600000,0,1,2.0,22.1293779928,5,кирпичный,55.790879,43369704,13.0,37.818957,Первомайская,12.0,0,1.0,0,6.0,15.0,0.0,0,0,0,0
1514,3,3850000,0,1,9.01186393805,16.5658292956,1,Else,55.825826,149953486,15.4,37.759803,Нет,11.065747614,0,1.0,0,5.0,25.7,0.0,1,0,0,1
1515,3,3900000,1,1,6.7,26.8443648099,5,Else,55.718263,145632470,17.0,37.861851,Лермонтовский проспект,29.0,0,1.0,0,5.0,32.0,1.0,0,0,0,0
1516,3,3990000,0,0,10.0,27.1593425171,22,кирпичный,55.729569,50164795,22.0,37.865578,Новокосино,5.0,1,1.0,1,25.0,49.0,0.0,0,0,0,0
1517,3,4000000,0,1,4.0,12.4217823233,6,Else,55.80481,149368808,15.0,37.726313,Преображенская площадь,10.0,0,1.0,0,9.0,23.0,1.0,0,0,0,0
1518,3,4000000,0,1,4.0,15.3662660485,5,кирпичный,55.744505,149772232,17.0,37.760081,Шоссе Энтузиастов,15.0,0,1.0,0,5.0,24.5,1.0,0,0,0,0
1519,3,4000000,0,1,4.5,17.8975863527,5,кирпичный,55.803555,148646744,19.0,37.7782,Щелковская,15.0,0,1.0,0,5.0,27.0,1.0,0,0,0,0
1520,3,4100000,0,0,6.5,26.4125969426,1,Else,55.713086,146147955,32.0,37.857414,Выхино,10.0,0,2.0,1,2.0,46.0,0.0,0,0,0,0
1521,3,4100000,0,1,4.0,15.3662660485,5,кирпичный,55.744505,150445217,16.0,37.760081,Перово,15.0,0,1.0,0,5.0,24.0,1.0,0,0,0,0
1522,3,4100000,0,0,4.0,15.3662660485,5,Else,55.744505,150444898,16.0,37.760081,Шоссе Энтузиастов,12.0,0,1.0,0,5.0,24.0,1.0,0,0,0,0
1523,3,4150000,0,1,4.5,18.3661306689,5,Else,55.742919,150339219,14.0,37.787031,Перово,14.0,0,1.0,0,5.0,24.0,1.0,0,0,0,0
1524,3,4200000,1,0,6.2,23.6336773187,1,панельныйдом,55.772208,43475603,16.0,37.834147,Новогиреево,7.0,0,1.0,1,9.0,30.0,0.0,0,0,0,0
1525,3,4200000,0,1,9.0,22.8756093618,2,Else,55.770552,149948858,18.0,37.827401,Новогиреево,10.0,0,1.0,0,10.0,36.0,0.0,0,0,0,0
1526,3,4300000,0,1,6.0,24.1120286541,8,панельныйдом,55.781671,149409775,13.5,37.83783,Первомайская,15.0,0,1.0,0,9.0,25.3,0.0,0,0,0,0
1527,3,4400000,1,0,9.3,22.8523646342,1,панельныйдом,55.780041,149948712,21.0,37.826574,Первомайская,10.0,0,1.0,1,12.0,40.0,0.0,0,0,0,0
1528,3,4400000,1,1,6.0,23.2884754333,5,кирпичный,55.818923,149775423,19.4,37.825137,Щелковская,29.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
1529,3,4400000,0,1,6.0,16.7011954798,5,панельныйдом,55.82845,150585907,20.0,37.760252,Бульвар Рокоссовского,5.0,0,1.0,0,5.0,32.0,0.0,0,0,0,0
1530,3,4450000,1,1,7.0,22.43084712,9,панельныйдом,55.827277,143310483,20.9,37.81531,Щелковская,10.0,0,1.0,0,9.0,34.7,0.0,0,0,0,0
1531,3,4500000,1,1,7.0,20.5806877836,8,панельныйдом,55.722968,149746250,19.0,37.805545,Выхино,15.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
1532,3,4500000,0,1,5.4,16.4409913531,3,кирпичный,55.827459,149136079,20.1,37.758042,Нет,11.065747614,0,1.0,0,5.0,32.7,0.0,1,0,0,0
1533,3,4500000,1,1,5.6,15.7445582373,4,панельныйдом,55.825553,145970096,18.6,37.75187,Бульвар Рокоссовского,10.0,0,1.0,0,5.0,30.4,1.0,0,0,0,0
1534,3,6700000,1,1,6.0,20.3435068306,4,кирпичный,55.749699,150757727,30.0,37.805015,Новогиреево,10.0,0,2.0,0,5.0,42.5,1.0,0,0,0,0
1535,3,16400000,0,0,12.0,10.5827502755,7,монолитный,55.820486,146293173,38.0,37.701385,Бульвар Рокоссовского,15.0,0,2.0,2,29.0,73.0,0.0,0,0,0,0
1536,3,4800000,1,0,8.5,23.5580541131,2,панельныйдом,55.776806,149747738,20.7,37.833186,Нет,11.065747614,0,1.0,1,12.0,38.8,0.0,1,0,0,0
1537,3,4500000,1,1,6.0,17.8069741568,1,панельныйдом,55.811209,150728383,20.3,37.775703,Щелковская,15.0,0,1.0,0,5.0,33.0,0.0,0,0,0,0
1538,3,4500000,1,1,6.0,22.4428976201,2,панельныйдом,55.721731,149722855,15.0,37.822307,Выхино,10.0,0,1.0,0,9.0,26.0,1.0,0,0,0,0
1539,3,4500000,1,1,6.0,21.4899734347,1,Else,55.815908,150191982,26.0,37.809048,Щелковская,12.0,0,1.0,0,5.0,32.0,1.0,0,0,0,0
1540,3,4500000,0,1,9.0,22.0776281259,14,блочный,55.825603,150727203,19.0,37.81239,Щелковская,15.0,0,1.0,0,14.0,36.0,1.0,0,0,0,0
1541,3,4500000,1,1,5.4,23.2884754333,6,кирпичный,55.818923,150540884,20.9,37.825137,Щелковская,12.0,0,1.0,0,9.0,34.1,1.0,0,0,0,0
1542,3,4600000,1,0,5.5,12.1122961048,4,панельныйдом,55.765726,150379157,20.0,37.730625,Семеновская,16.0,0,1.0,0,5.0,32.0,1.0,0,0,0,0
1543,3,4600000,1,1,5.2,19.846069631,4,Else,55.810597,150093749,21.4,37.794864,Щелковская,3.0,0,1.0,0,9.0,31.7,1.0,0,0,0,0
1544,3,4600000,1,0,6.0,21.7059955791,9,Else,55.825694,149153009,19.0,37.808878,Щелковская,15.0,0,1.0,1,9.0,32.8,1.0,0,0,0,0
1545,3,4600000,1,1,6.0,17.1744673414,5,панельныйдом,55.806469,150567542,21.0,37.770861,Щелковская,10.0,0,1.0,0,5.0,32.0,0.0,0,0,0,0
1546,3,4650000,1,1,7.0,22.08056913,5,Else,55.735728,148271371,19.0,37.820142,Новогиреево,4.0,0,1.0,0,9.0,34.0,0.0,0,0,0,0
1547,3,4650000,1,1,7.0,22.2331169561,2,панельныйдом,55.742433,150585857,19.0,37.821831,Новогиреево,10.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
1548,3,4650000,1,1,3.0,10.6325621985,3,Else,55.808801,150408102,15.0,37.707305,Преображенская площадь,15.0,0,1.0,0,9.0,24.0,1.0,0,0,0,0
1549,3,4699038,0,1,6.0,20.1331332752,2,Else,55.751761,148804850,20.0,37.803146,Новогиреево,11.0,0,1.0,0,5.0,32.0,1.0,0,0,0,0
1550,3,4700000,1,1,6.6,15.9530225333,9,панельныйдом,55.819535,8856748,18.7,37.755859,Бульвар Рокоссовского,15.0,0,1.0,0,9.0,32.6,1.0,0,0,0,0
1551,3,4700000,0,1,6.0,12.4849441464,1,блочный,55.769524,148418723,20.0,37.733698,Семеновская,20.0,0,1.0,0,5.0,32.0,1.0,0,0,0,0
1552,3,4700000,0,1,6.0,11.4106935377,5,кирпичный,55.809565,150585753,18.0,37.714806,Преображенская площадь,15.0,0,1.0,0,5.0,30.0,1.0,0,0,0,0
1553,3,4700000,0,0,6.0,27.276348593,2,блочный,55.711686,149067844,28.0,37.865103,Лермонтовский проспект,21.0,0,2.0,0,5.0,43.0,1.0,0,0,0,0
1554,3,4750000,0,1,7.0,17.8190170643,4,панельныйдом,55.757865,150608022,20.0,37.782314,Перово,7.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
1555,3,4800000,1,1,10.0,22.2775575205,7,панельныйдом,55.821168,150705185,19.2,37.815265,Щелковская,15.0,0,1.0,0,16.0,38.0,1.0,0,0,0,0
1556,3,4800000,1,1,7.0,26.1346340327,8,панельныйдом,55.709931,142272530,21.0,37.85453,Лермонтовский проспект,10.0,0,1.0,0,9.0,36.0,1.0,0,0,0,0
1557,3,4850000,0,0,6.0,15.9208284862,4,Else,55.742554,148257199,18.0,37.764986,Перово,18.0,0,1.0,1,5.0,31.0,1.0,0,0,0,0
1558,3,4850000,0,1,6.0,15.4288252784,1,панельныйдом,55.743755,149607640,30.5,37.760611,Перово,10.0,0,2.0,0,5.0,45.0,0.0,0,0,0,0
1559,3,4850000,1,1,6.0,17.6180949951,3,блочный,55.759238,150713162,20.0,37.780482,Перово,14.0,0,1.0,0,5.0,33.0,1.0,0,0,0,0
1560,3,4880000,0,1,7.0,23.6885287453,7,Else,55.752551,149729906,20.0,37.835126,Новогиреево,15.0,0,1.0,0,9.0,31.0,0.0,0,0,0,0
1561,3,4900000,0,1,5.0,18.8614431183,3,Else,55.801819,150553655,19.0,37.787444,Первомайская,10.0,0,1.0,0,5.0,30.0,1.0,0,0,0,0
1562,3,16400000,0,1,9.01186393805,10.5042550792,9,Else,55.820273,149337458,28.4114849481,37.700649,Бульвар Рокоссовского,8.0,0,2.0,0,29.0,73.0,0.0,0,0,1,1
1563,3,4500000,0,1,6.0,10.3381967008,2,Else,55.819712,149230986,18.0,37.699148,Нет,11.065747614,0,1.0,0,5.0,29.8,0.0,1,0,0,0
1564,3,5800000,1,0,7.0,22.857322165,9,панельныйдом,55.717786,34324864,34.0,37.825649,Выхино,5.0,0,2.0,1,9.0,45.0,1.0,0,0,0,0
1565,3,4900000,0,1,6.0,22.3235693618,5,Else,55.810643,149534059,21.6,37.817789,Щелковская,15.0,0,1.0,0,9.0,31.8,1.0,0,0,0,0
1566,3,4900000,0,0,6.0,11.1892845692,3,панельныйдом,55.816647,149778751,19.4,37.70965,Преображенская площадь,20.0,0,1.0,0,9.0,32.0,1.0,0,0,0,0
1567,3,4900000,1,1,6.0,10.0746822788,1,панельныйдом,55.814745,150585888,19.0,37.698879,Преображенская площадь,15.0,0,1.0,0,5.0,32.0,1.0,0,0,0,0
1568,3,4900000,1,1,5.0,21.2018597342,5,Else,55.807714,149265226,20.0,37.80797,Щелковская,10.0,0,1.0,0,5.0,32.0,1.0,0,0,0,0
1569,3,4900000,1,1,6.0,17.8981980069,1,Else,55.811412,149893315,20.4,37.776511,Щелковская,21.0,0,1.0,0,5.0,33.0,0.0,0,0,0,0
1570,3,4950000,1,1,7.0,23.4747540617,7,панельныйдом,55.804425,148585835,17.7,37.829404,Щелковская,15.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
1571,3,4950000,1,1,7.0,23.4747540617,7,панельныйдом,55.804425,148586094,17.7,37.829404,Первомайская,15.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
1572,3,4950000,1,1,5.1,23.3219275334,4,Else,55.804197,149066763,20.2,37.828039,Щелковская,15.0,0,1.0,0,5.0,31.6,0.0,0,0,0,0
1573,3,4950000,1,0,6.0,21.0450037564,3,панельныйдом,55.816293,149485054,21.0,37.804826,Щелковская,12.0,0,1.0,1,5.0,33.0,1.0,0,0,0,0
1574,3,4950000,0,1,10.0,22.7516107737,2,панельныйдом,55.823975,150640724,19.5,37.819073,Щелковская,15.0,0,1.0,0,16.0,39.0,1.0,0,0,0,0
1575,3,4950000,1,0,5.5,18.4974544841,3,панельныйдом,55.810547,150311545,17.5,37.782314,Щелковская,15.0,0,1.0,1,5.0,31.0,1.0,0,0,0,0
1576,3,4980000,0,1,9.6,23.9539324194,8,блочный,55.768289,150378417,20.0,37.837219,Новогиреево,9.0,0,1.0,0,14.0,38.0,0.0,0,0,0,0
1577,3,5000000,1,0,5.5,17.2853240356,5,кирпичный,55.791537,150402315,17.5,37.774679,Измайловская,8.0,0,1.0,1,5.0,28.8,1.0,0,0,0,0
1578,3,5000000,1,1,9.0,19.6934693743,1,Else,55.748589,41227847,18.0,37.799149,Новогиреево,10.0,0,1.0,0,12.0,34.0,1.0,0,0,0,0
1579,3,5000000,0,1,5.5,23.7216362979,5,кирпичный,55.75785,149271246,17.4,37.835405,Новогиреево,22.0,0,1.0,0,9.0,30.0,1.0,0,0,0,0
1580,3,5000000,1,1,7.0,23.2696727635,9,панельныйдом,55.754355,149817955,19.0,37.831362,Новогиреево,16.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
1581,3,5000000,0,0,8.5,13.5776396987,1,Else,55.780502,143340717,18.0,37.742384,Партизанская,14.0,0,1.0,1,5.0,34.1,1.0,0,0,0,0
1582,3,5000000,0,1,6.0,20.9435880236,8,Else,55.812251,150192647,18.0,37.804718,Щелковская,5.0,0,1.0,0,9.0,33.0,1.0,0,0,0,0
1583,3,5000000,0,0,10.0,24.1587101014,6,панельныйдом,55.814654,149595439,20.0,37.833994,Нет,11.065747614,0,1.0,1,22.0,39.0,0.0,1,0,0,0
1584,3,5000000,1,1,8.0,24.0659028026,7,панельныйдом,55.819939,43622807,21.0,37.832144,Щелковская,7.0,0,1.0,0,9.0,38.0,0.0,0,0,0,0
1585,3,5000000,1,0,9.5,23.2129875111,9,блочный,55.727065,150386007,21.0,37.829763,Рязанский проспект,5.0,0,1.0,0,12.0,35.8,0.0,0,0,0,0
1586,3,5100000,1,1,10.0,22.6649513445,2,Else,55.776092,148122040,21.0,37.825173,Нет,11.065747614,0,1.0,0,14.0,38.0,0.0,1,0,0,0
1587,3,5100000,1,1,7.0,22.5338766325,5,панельныйдом,55.755393,150096645,20.0,37.824742,Новогиреево,10.0,0,1.0,0,5.0,33.0,1.0,0,0,0,0
1588,3,5100000,1,1,6.0,21.3486990355,2,панельныйдом,55.811138,51182109,20.0,37.808689,Щелковская,10.0,0,1.0,0,9.0,36.3,1.0,0,0,0,0
1589,3,5100000,0,1,5.0,21.0181772648,5,панельныйдом,55.753919,150184669,19.0,37.811114,Новогиреево,5.0,0,1.0,0,5.0,30.0,1.0,0,0,0,0
1590,3,6000000,1,0,6.0,23.9528621484,6,Else,55.821219,150751624,30.0,37.830841,Щелковская,10.0,0,2.0,1,9.0,43.0,0.0,0,0,0,0
1591,3,6288218,0,1,10.1,13.0156687421,3,монолитный,55.759098,150685523,14.9,37.739076,Шоссе Энтузиастов,10.0,1,1.0,0,23.0,37.4,1.0,0,0,0,0
1592,3,5000000,0,1,7.5,16.9070689393,7,панельныйдом,55.807415,149212160,17.7,37.768148,Черкизовская,5.0,0,1.0,0,9.0,32.6,0.0,0,0,0,0
1593,3,5100000,0,0,6.0,23.5709859467,4,Else,55.802371,144494792,21.0,37.83059,Первомайская,15.0,0,1.0,0,9.0,34.0,1.0,0,0,0,0
1594,3,5100000,1,1,6.0,22.5338766325,5,Else,55.755393,150696954,20.0,37.824742,Новогиреево,7.0,0,1.0,0,5.0,34.0,1.0,0,0,0,0
1595,3,5100000,0,0,9.01186393805,22.5317438669,1,панельныйдом,55.828015,149603667,18.0,37.816082,Щелковская,10.0,0,1.0,0,9.0,38.0,1.0,0,0,0,1
